Ano,Entidad,Bien juridico afectado,Tipo de delito,Modalidad,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
2019,Oaxaca,El patrimonio,Robo,Sin violencia,46,49,50,57,70,77,85,85,71,76,61,52
2019,Oaxaca,El patrimonio,Robo,Con violencia,17,9,12,15,11,12,0,6,7,11,7,3
2019,Oaxaca,El patrimonio,Robo,Sin violencia,11,19,14,11,21,23,12,19,17,20,10,8
2019,Oaxaca,El patrimonio,Robo,Con violencia,1,2,0,0,0,0,3,1,0,0,11,3
2019,Oaxaca,El patrimonio,Robo,Sin violencia,0,0,0,0,0,0,1,2,0,0,1,0
2019,Oaxaca,El patrimonio,Robo,Con violencia,15,12,9,5,17,9,2,7,13,10,10,12
2019,Oaxaca,El patrimonio,Robo,Sin violencia,14,9,10,12,8,17,13,9,11,15,16,9
2019,Oaxaca,El patrimonio,Robo,Con violencia,3,1,1,6,4,3,1,3,9,5,2,2
2019,Oaxaca,El patrimonio,Robo,Sin violencia,0,0,1,0,0,1,1,2,1,2,0,0
2019,Oaxaca,El patrimonio,Robo,Con violencia,3,1,2,0,1,2,1,0,4,1,3,0
2019,Oaxaca,El patrimonio,Robo,Sin violencia,2,0,0,0,0,4,4,1,0,0,0,0
2019,Oaxaca,El patrimonio,Robo,Con violencia,62,47,47,73,60,52,67,69,54,58,52,57
2019,Oaxaca,El patrimonio,Robo,Sin violencia,65,54,50,58,72,82,68,67,66,62,55,55
2019,Oaxaca,El patrimonio,Robo,Con violencia,2,0,1,0,0,0,3,0,0,2,0,0
2019,Oaxaca,El patrimonio,Robo,Sin violencia,10,17,13,14,12,14,7,13,8,10,10,10
2019,Oaxaca,El patrimonio,Robo,Robo de herramienta industrial o agricola Con violencia,0,0,0,0,0,0,0,0,1,0,3,0
2019,Oaxaca,El patrimonio,Robo,Robo de herramienta industrial o agricola Sin violencia,0,0,1,2,0,2,0,1,1,0,3,0
2019,Oaxaca,El patrimonio,Robo,Robo de tractores Con violencia,0,0,0,0,1,0,0,0,0,0,0,0
2019,Oaxaca,El patrimonio,Robo,Robo de tractores Sin violencia,1,0,0,0,0,0,1,0,0,0,0,0
2019,Oaxaca,El patrimonio,Robo,"Robo de cables, tubos y otros objetos destinados a servicios publicos Con violencia",0,0,0,0,0,0,0,0,0,0,0,0
2019,Oaxaca,El patrimonio,Robo,"Robo de cables, tubos y otros objetos destinados a servicios publicos Sin violencia",0,2,1,1,6,1,0,2,0,0,0,1
2019,Oaxaca,El patrimonio,Robo,Con violencia,92,78,63,78,79,76,115,83,95,109,94,58
2019,Oaxaca,El patrimonio,Robo,Sin violencia,269,246,241,248,254,245,225,265,255,292,260,206
2019,Oaxaca,El patrimonio,Fraude,Fraude,101,91,121,85,139,131,120,159,145,139,120,102
2019,Oaxaca,El patrimonio,Abuso de confianza,Abuso de confianza,44,37,42,46,47,32,53,40,48,62,37,45
2019,Oaxaca,El patrimonio,Extorsion,Extorsion,11,10,13,16,10,10,9,12,17,7,12,4
2019,Oaxaca,El patrimonio,Dano a la propiedad,Dano a la propiedad,210,231,268,263,262,209,263,249,243,209,200,216
2019,Oaxaca,El patrimonio,Despojo,Despojo,54,51,62,82,61,61,76,70,85,63,58,46
2019,Oaxaca,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,29,54,33,27,32,35,100,101,12,21,29,20
2019,Oaxaca,La familia,Violencia familiar,Violencia familiar,485,463,552,562,638,525,573,604,522,511,472,532
2019,Oaxaca,La familia,Violencia de genero en todas sus modalidades distinta a la violencia familiar,Violencia de genero en todas sus modalidades distinta a la violencia familiar,1,0,0,0,0,1,0,0,0,0,0,0
2019,Oaxaca,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,15,11,12,12,15,4,14,9,14,16,13,7
2019,Oaxaca,La familia,Otros delitos contra la familia,Otros delitos contra la familia,8,12,18,27,23,18,18,25,27,20,18,15
2019,Oaxaca,La sociedad,Corrupcion de menores,Corrupcion de menores,1,0,2,2,3,1,3,3,0,2,2,4
2019,Oaxaca,La sociedad,Trata de personas,Trata de personas,2,5,0,0,0,0,0,0,2,1,0,0
2019,Oaxaca,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,40,21,23,29,28,48,42,55,47,53,50,49
2019,Oaxaca,Otros bienes juridicos afectados (del fuero comun),Narcomenudeo,Narcomenudeo,27,32,30,30,33,33,26,51,44,29,20,21
2019,Oaxaca,Otros bienes juridicos afectados (del fuero comun),Amenazas,Amenazas,292,325,355,365,365,294,350,375,420,392,349,327
2019,Oaxaca,Otros bienes juridicos afectados (del fuero comun),Allanamiento de morada,Allanamiento de morada,24,21,28,17,23,22,30,32,29,22,20,20
2019,Oaxaca,Otros bienes juridicos afectados (del fuero comun),Evasion de presos,Evasion de presos,0,0,1,0,0,0,1,0,0,0,0,0
2019,Oaxaca,Otros bienes juridicos afectados (del fuero comun),Falsedad,Falsedad,27,14,22,36,22,27,22,24,23,23,19,13
2019,Oaxaca,Otros bienes juridicos afectados (del fuero comun),Falsificacion,Falsificacion,15,18,18,16,22,36,29,28,29,21,10,29
2019,Oaxaca,Otros bienes juridicos afectados (del fuero comun),Contra el medio ambiente,Contra el medio ambiente,0,0,0,0,0,0,0,0,0,0,0,0
2019,Oaxaca,Otros bienes juridicos afectados (del fuero comun),Delitos cometidos por servidores publicos,Delitos cometidos por servidores publicos,37,39,40,34,31,29,30,33,30,33,34,30
2019,Oaxaca,Otros bienes juridicos afectados (del fuero comun),Electorales,Electorales,5,2,13,3,4,1,2,2,7,13,9,11
2019,Oaxaca,Otros bienes juridicos afectados (del fuero comun),Otros delitos del Fuero Comun,Otros delitos del Fuero Comun,76,85,94,87,101,116,156,186,131,118,98,73
2019,Puebla,La vida y la Integridad corporal,Homicidio,Con arma de fuego,55,95,66,53,88,65,67,63,61,55,46,66
2019,Puebla,La vida y la Integridad corporal,Homicidio,Con arma blanca,9,10,14,9,6,6,13,7,9,12,11,8
2019,Puebla,La vida y la Integridad corporal,Homicidio,Con otro elemento,13,14,19,20,18,16,20,16,17,20,21,18
2019,Puebla,La vida y la Integridad corporal,Homicidio,No especificado,1,0,1,0,0,0,0,0,0,0,0,0
2019,Puebla,La vida y la Integridad corporal,Homicidio,Con arma de fuego,0,0,1,0,0,0,0,0,0,0,0,0
2019,Puebla,La vida y la Integridad corporal,Homicidio,Con arma blanca,0,1,0,0,0,0,0,0,0,0,0,0
2019,Puebla,La vida y la Integridad corporal,Homicidio,En accidente de transito,53,56,76,56,47,40,37,24,37,49,36,38
2019,Puebla,La vida y la Integridad corporal,Homicidio,Con otro elemento,0,0,1,0,0,1,1,0,0,0,0,1
2019,Puebla,La vida y la Integridad corporal,Homicidio,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,Puebla,La vida y la Integridad corporal,Lesiones,Con arma de fuego,38,43,65,31,40,42,42,45,40,42,33,46
2019,Puebla,La vida y la Integridad corporal,Lesiones,Con arma blanca,18,24,34,23,40,34,37,37,20,42,39,29
2019,Puebla,La vida y la Integridad corporal,Lesiones,Con otro elemento,171,337,532,477,510,384,432,362,265,328,285,255
2019,Puebla,La vida y la Integridad corporal,Lesiones,No especificado,0,0,0,0,0,34,26,23,15,14,13,16
2019,Puebla,La vida y la Integridad corporal,Lesiones,Con arma de fuego,0,0,0,2,1,1,0,0,0,0,0,0
2019,Puebla,La vida y la Integridad corporal,Lesiones,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0
2019,Puebla,La vida y la Integridad corporal,Lesiones,En accidente de transito,29,64,76,60,83,69,68,50,61,52,53,66
2019,Puebla,La vida y la Integridad corporal,Lesiones,Con otro elemento,6,13,17,18,15,14,23,13,8,12,21,10
2019,Puebla,La vida y la Integridad corporal,Lesiones,No especificado,0,0,0,0,0,3,0,1,1,0,0,0
2019,Puebla,La vida y la Integridad corporal,Feminicidio,Con arma de fuego,3,0,1,0,3,0,2,3,2,2,0,0
2019,Puebla,La vida y la Integridad corporal,Feminicidio,Con arma blanca,1,0,3,1,1,2,3,1,0,2,1,0
2019,Puebla,La vida y la Integridad corporal,Feminicidio,Con otro elemento,4,0,3,2,3,2,1,0,3,1,5,2
2019,Puebla,La vida y la Integridad corporal,Feminicidio,No especificado,0,0,0,0,0,0,1,0,0,0,0,0
2019,Puebla,La vida y la Integridad corporal,Aborto,Aborto,2,0,2,0,0,0,0,0,0,0,0,0
2019,Puebla,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,3,4,6,6,10,15,49,29,29,30,24,21
2019,Puebla,Libertad personal,Secuestro,Secuestro extorsivo,11,10,10,4,7,4,2,10,2,3,2,3
2019,Puebla,Libertad personal,Secuestro,Secuestro con calidad de rehen,0,0,0,0,0,0,0,0,0,0,0,0
2019,Puebla,Libertad personal,Secuestro,Secuestro para causar dano,0,0,0,0,0,0,1,0,0,0,0,0
2019,Puebla,Libertad personal,Secuestro,Secuestro expres,0,0,0,0,0,0,0,1,0,0,0,0
2019,Puebla,Libertad personal,Secuestro,Otro tipo de secuestros,0,0,0,0,0,0,0,0,0,0,0,0
2019,Puebla,Libertad personal,Trafico de menores,Trafico de menores,0,0,0,0,0,0,0,0,0,0,0,0
2019,Puebla,Libertad personal,Rapto,Rapto,0,0,0,0,0,0,0,0,0,0,0,0
2019,Puebla,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,79,84,80,80,87,82,38,51,35,34,19,33
2019,Puebla,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,40,53,57,59,70,53,66,67,64,78,52,53
2019,Puebla,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,16,18,35,22,35,26,36,36,21,25,12,20
2019,Puebla,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,3,4,5,1,5,7,8,5,4,6,11,7
2019,Puebla,La libertad y la seguridad sexual,Violacion simple,Violacion simple,56,38,69,49,57,39,39,38,49,51,39,38
2019,Puebla,La libertad y la seguridad sexual,Violacion equiparada,Violacion equiparada,34,28,28,23,33,28,31,35,34,44,19,20
2019,Puebla,La libertad y la seguridad sexual,Incesto,Incesto,0,0,0,0,0,0,0,0,0,0,0,0
2019,Puebla,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,9,13,21,20,10,30,22,51,60,59,47,35
2019,Puebla,El patrimonio,Robo,Con violencia,53,43,43,40,61,44,58,53,54,54,51,25
2019,Puebla,El patrimonio,Robo,Sin violencia,143,118,179,194,187,181,225,200,172,162,150,162
2019,Puebla,El patrimonio,Robo,Robo de coche de 4 ruedas Con violencia,525,409,471,486,495,697,611,494,437,470,447,398
2019,Puebla,El patrimonio,Robo,Robo de coche de 4 ruedas Sin violencia,486,399,432,455,426,449,483,481,446,569,452,513
2019,Puebla,El patrimonio,Robo,Robo de motocicleta Con violencia,91,110,100,109,97,19,38,70,97,110,134,120
2019,Puebla,El patrimonio,Robo,Robo de motocicleta Sin violencia,51,79,82,72,82,26,55,61,83,39,81,64
2019,Puebla,El patrimonio,Robo,Robo de embarcaciones pequenas y grandes Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Puebla,El patrimonio,Robo,Robo de embarcaciones pequenas y grandes Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Puebla,El patrimonio,Robo,Con violencia,1,0,0,2,0,0,2,1,2,3,0,0
2019,Puebla,El patrimonio,Robo,Sin violencia,22,34,93,66,53,50,68,39,14,19,23,22
2019,Puebla,El patrimonio,Robo,Con violencia,244,280,309,216,253,48,89,163,151,105,110,115
2019,Puebla,El patrimonio,Robo,Sin violencia,0,4,7,3,6,0,1,5,9,2,2,5
2019,Puebla,El patrimonio,Robo,Con violencia,110,162,232,224,236,222,265,247,168,166,152,138
2019,Puebla,El patrimonio,Robo,Sin violencia,7,5,12,18,21,44,68,51,45,52,40,45
2019,Puebla,El patrimonio,Robo,Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Puebla,El patrimonio,Robo,Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Puebla,El patrimonio,Robo,Con violencia,13,16,16,10,19,13,17,22,10,13,6,7
2019,Puebla,El patrimonio,Robo,Sin violencia,1,3,5,1,4,0,1,1,3,1,1,2
2019,Puebla,El patrimonio,Robo,Con violencia,26,23,36,48,34,29,39,30,17,12,9,14
2019,Puebla,El patrimonio,Robo,Sin violencia,3,6,12,9,5,10,10,9,4,1,5,3
2019,Puebla,El patrimonio,Robo,Con violencia,20,17,37,39,26,40,43,51,20,21,18,30
2019,Puebla,El patrimonio,Robo,Sin violencia,32,35,90,80,93,80,79,59,62,57,52,36
2019,Puebla,El patrimonio,Robo,Con violencia,0,0,1,5,4,1,0,3,0,0,4,2
2019,Puebla,El patrimonio,Robo,Sin violencia,1,0,0,0,0,1,0,0,0,0,1,1
2019,Puebla,El patrimonio,Robo,Con violencia,253,270,233,369,401,220,323,339,245,344,239,198
2019,Puebla,El patrimonio,Robo,Sin violencia,74,105,109,98,120,155,200,187,176,146,153,156
2019,Puebla,El patrimonio,Robo,Con violencia,1,3,7,2,2,2,2,2,3,6,2,2
2019,Puebla,El patrimonio,Robo,Sin violencia,16,15,9,16,8,8,5,13,13,16,12,12
2019,Puebla,El patrimonio,Robo,Robo de herramienta industrial o agricola Con violencia,3,1,2,0,7,4,2,4,0,3,3,2
2019,Puebla,El patrimonio,Robo,Robo de herramienta industrial o agricola Sin violencia,0,2,3,4,0,2,0,1,1,1,1,3
2019,Puebla,El patrimonio,Robo,Robo de tractores Con violencia,0,2,0,0,1,0,1,0,1,0,0,0
2019,Puebla,El patrimonio,Robo,Robo de tractores Sin violencia,0,1,0,0,0,0,0,0,0,0,0,0
2019,Puebla,El patrimonio,Robo,"Robo de cables, tubos y otros objetos destinados a servicios publicos Con violencia",0,0,0,0,0,0,0,0,1,1,0,1
2019,Puebla,El patrimonio,Robo,"Robo de cables, tubos y otros objetos destinados a servicios publicos Sin violencia",0,0,0,0,0,0,0,0,16,20,20,21
2019,Puebla,El patrimonio,Robo,Con violencia,221,233,304,342,317,278,347,272,231,262,250,299
2019,Puebla,El patrimonio,Robo,Sin violencia,276,307,448,446,418,352,391,324,271,297,246,186
2019,Puebla,El patrimonio,Fraude,Fraude,168,285,365,378,338,377,379,259,146,174,141,143
2019,Puebla,El patrimonio,Abuso de confianza,Abuso de confianza,62,117,146,151,167,155,201,92,76,86,87,69
2019,Puebla,El patrimonio,Extorsion,Extorsion,9,15,17,11,15,21,26,27,11,15,15,10
2019,Puebla,El patrimonio,Dano a la propiedad,Dano a la propiedad,159,243,365,335,341,384,391,257,184,184,187,191
2019,Puebla,El patrimonio,Despojo,Despojo,55,113,175,173,107,140,153,94,82,113,76,73
2019,Puebla,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,0,0,0,0,0,25,27,22,28,25,17,16
2019,Puebla,La familia,Violencia familiar,Violencia familiar,542,637,772,844,915,792,846,827,714,787,673,728
2019,Puebla,La familia,Violencia de genero en todas sus modalidades distinta a la violencia familiar,Violencia de genero en todas sus modalidades distinta a la violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
2019,Puebla,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,1,3,2,1,2,4,3,5,3,5,3,1
2019,Puebla,La familia,Otros delitos contra la familia,Otros delitos contra la familia,0,2,0,1,1,2,89,99,77,111,82,65
2019,Puebla,La sociedad,Corrupcion de menores,Corrupcion de menores,4,5,6,3,4,3,3,4,1,5,4,2
2019,Puebla,La sociedad,Trata de personas,Trata de personas,3,1,2,1,0,1,4,1,1,1,0,2
2019,Puebla,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,109,193,186,200,149,75,74,47,37,56,62,45
2019,Puebla,Otros bienes juridicos afectados (del fuero comun),Narcomenudeo,Narcomenudeo,31,24,37,32,43,38,47,37,47,55,53,40
2019,Puebla,Otros bienes juridicos afectados (del fuero comun),Amenazas,Amenazas,80,265,463,476,541,501,588,392,245,316,241,225
2019,Puebla,Otros bienes juridicos afectados (del fuero comun),Allanamiento de morada,Allanamiento de morada,13,27,28,28,27,38,39,29,19,31,22,33
2019,Puebla,Otros bienes juridicos afectados (del fuero comun),Evasion de presos,Evasion de presos,0,2,1,0,0,1,0,0,2,1,0,0
2019,Puebla,Otros bienes juridicos afectados (del fuero comun),Falsedad,Falsedad,6,5,9,5,10,7,12,3,6,4,6,6
2019,Puebla,Otros bienes juridicos afectados (del fuero comun),Falsificacion,Falsificacion,22,27,33,32,24,27,31,29,16,16,19,15
2019,Puebla,Otros bienes juridicos afectados (del fuero comun),Contra el medio ambiente,Contra el medio ambiente,2,3,3,3,3,1,1,3,4,1,3,1
2019,Puebla,Otros bienes juridicos afectados (del fuero comun),Delitos cometidos por servidores publicos,Delitos cometidos por servidores publicos,6,8,6,5,9,75,90,77,88,95,113,99
2019,Puebla,Otros bienes juridicos afectados (del fuero comun),Electorales,Electorales,23,11,6,1,10,11,3,1,0,6,1,0
2019,Puebla,Otros bienes juridicos afectados (del fuero comun),Otros delitos del Fuero Comun,Otros delitos del Fuero Comun,225,265,321,270,310,215,175,165,155,186,131,158
2019,Queretaro,La vida y la Integridad corporal,Homicidio,Con arma de fuego,6,11,11,8,9,8,8,12,11,4,5,9
2019,Queretaro,La vida y la Integridad corporal,Homicidio,Con arma blanca,3,3,3,3,3,2,5,1,6,4,2,3
2019,Queretaro,La vida y la Integridad corporal,Homicidio,Con otro elemento,3,2,3,1,3,1,4,3,3,1,5,3
2019,Queretaro,La vida y la Integridad corporal,Homicidio,No especificado,1,0,1,1,0,0,0,1,1,0,0,0
2019,Queretaro,La vida y la Integridad corporal,Homicidio,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,0
2019,Queretaro,La vida y la Integridad corporal,Homicidio,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0
2019,Queretaro,La vida y la Integridad corporal,Homicidio,En accidente de transito,25,31,32,27,28,19,23,26,26,21,34,31
2019,Queretaro,La vida y la Integridad corporal,Homicidio,Con otro elemento,0,1,1,0,0,1,0,0,1,0,0,0
2019,Queretaro,La vida y la Integridad corporal,Homicidio,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,Queretaro,La vida y la Integridad corporal,Lesiones,Con arma de fuego,16,8,14,10,14,9,9,12,3,10,6,8
2019,Queretaro,La vida y la Integridad corporal,Lesiones,Con arma blanca,28,27,26,30,38,35,27,25,42,26,23,20
2019,Queretaro,La vida y la Integridad corporal,Lesiones,Con otro elemento,343,360,438,436,544,462,440,389,431,424,350,439
2019,Queretaro,La vida y la Integridad corporal,Lesiones,No especificado,15,18,25,7,18,16,23,22,22,1,1,0
2019,Queretaro,La vida y la Integridad corporal,Lesiones,Con arma de fuego,0,1,1,0,1,1,0,0,1,0,0,0
2019,Queretaro,La vida y la Integridad corporal,Lesiones,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0
2019,Queretaro,La vida y la Integridad corporal,Lesiones,En accidente de transito,73,65,61,61,76,64,72,84,95,69,74,75
2019,Queretaro,La vida y la Integridad corporal,Lesiones,Con otro elemento,3,3,6,3,2,2,4,3,4,2,5,0
2019,Queretaro,La vida y la Integridad corporal,Lesiones,No especificado,2,1,3,1,1,2,1,4,5,16,4,21
2019,Queretaro,La vida y la Integridad corporal,Feminicidio,Con arma de fuego,0,0,0,0,0,1,0,0,0,0,1,0
2019,Queretaro,La vida y la Integridad corporal,Feminicidio,Con arma blanca,0,0,1,0,0,1,0,0,0,0,0,0
2019,Queretaro,La vida y la Integridad corporal,Feminicidio,Con otro elemento,0,0,0,2,1,0,0,2,0,0,0,0
2019,Queretaro,La vida y la Integridad corporal,Feminicidio,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2019,Queretaro,La vida y la Integridad corporal,Aborto,Aborto,1,0,1,2,1,1,3,2,3,1,3,4
2019,Queretaro,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,67,70,72,76,73,72,95,84,80,85,80,86
2019,Queretaro,Libertad personal,Secuestro,Secuestro extorsivo,1,2,1,0,2,0,0,0,0,0,0,2
2019,Queretaro,Libertad personal,Secuestro,Secuestro con calidad de rehen,0,0,0,0,0,0,0,0,0,0,0,0
2019,Queretaro,Libertad personal,Secuestro,Secuestro para causar dano,0,0,0,0,0,0,0,0,0,0,0,0
2019,Queretaro,Libertad personal,Secuestro,Secuestro expres,0,0,0,0,0,0,0,0,0,0,0,0
2019,Queretaro,Libertad personal,Secuestro,Otro tipo de secuestros,0,0,0,0,0,0,0,0,0,0,0,0
2019,Queretaro,Libertad personal,Trafico de menores,Trafico de menores,0,0,0,0,0,0,0,0,0,0,0,0
2019,Queretaro,Libertad personal,Rapto,Rapto,0,0,0,0,0,0,0,0,0,0,0,0
2019,Queretaro,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,3,1,4,3,10,5,7,4,7,2,4,2
2019,Queretaro,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,29,47,48,54,59,44,50,57,34,39,39,40
2019,Queretaro,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,11,14,14,19,17,19,22,37,31,33,44,33
2019,Queretaro,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,0,0,0,0,0,0,0,0,0,0,0,0
2019,Queretaro,La libertad y la seguridad sexual,Violacion simple,Violacion simple,20,24,29,33,44,47,49,33,28,44,43,51
2019,Queretaro,La libertad y la seguridad sexual,Violacion equiparada,Violacion equiparada,3,9,8,7,12,5,9,12,5,7,11,14
2019,Queretaro,La libertad y la seguridad sexual,Incesto,Incesto,0,0,0,0,0,0,0,0,0,0,0,0
2019,Queretaro,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,3,4,6,4,6,3,5,5,5,5,2,3
2019,Queretaro,El patrimonio,Robo,Con violencia,11,7,10,10,5,6,9,12,6,8,10,8
2019,Queretaro,El patrimonio,Robo,Sin violencia,329,253,268,293,315,259,294,278,260,259,254,245
2019,Queretaro,El patrimonio,Robo,Robo de coche de 4 ruedas Con violencia,29,23,34,31,34,41,55,46,59,45,48,68
2019,Queretaro,El patrimonio,Robo,Robo de coche de 4 ruedas Sin violencia,360,348,308,335,314,284,271,271,252,248,265,266
2019,Queretaro,El patrimonio,Robo,Robo de motocicleta Con violencia,1,5,3,5,3,3,4,2,6,7,1,3
2019,Queretaro,El patrimonio,Robo,Robo de motocicleta Sin violencia,82,66,96,102,75,71,72,53,38,57,62,70
2019,Queretaro,El patrimonio,Robo,Robo de embarcaciones pequenas y grandes Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Queretaro,El patrimonio,Robo,Robo de embarcaciones pequenas y grandes Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Queretaro,El patrimonio,Robo,Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Queretaro,El patrimonio,Robo,Sin violencia,110,96,75,68,63,69,76,58,61,71,39,45
2019,Queretaro,El patrimonio,Robo,Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Queretaro,El patrimonio,Robo,Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Queretaro,El patrimonio,Robo,Con violencia,69,68,62,83,73,62,65,74,74,77,68,63
2019,Queretaro,El patrimonio,Robo,Sin violencia,55,65,53,62,72,60,48,63,72,85,88,53
2019,Queretaro,El patrimonio,Robo,Con violencia,6,5,7,9,8,5,9,3,4,9,7,7
2019,Queretaro,El patrimonio,Robo,Sin violencia,8,9,0,5,6,3,13,4,8,7,1,15
2019,Queretaro,El patrimonio,Robo,Con violencia,4,8,8,6,2,4,8,3,10,5,6,10
2019,Queretaro,El patrimonio,Robo,Sin violencia,4,6,7,2,4,2,4,5,7,3,7,10
2019,Queretaro,El patrimonio,Robo,Con violencia,7,5,3,5,2,7,6,10,17,31,25,12
2019,Queretaro,El patrimonio,Robo,Sin violencia,9,2,1,8,10,9,7,11,7,16,26,15
2019,Queretaro,El patrimonio,Robo,Con violencia,10,14,15,16,16,26,15,18,19,23,8,10
2019,Queretaro,El patrimonio,Robo,Sin violencia,12,6,4,20,19,16,12,10,16,20,15,17
2019,Queretaro,El patrimonio,Robo,Con violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Queretaro,El patrimonio,Robo,Sin violencia,0,0,0,0,0,0,0,0,0,0,0,0
2019,Queretaro,El patrimonio,Robo,Con violencia,57,41,66,85,83,73,92,73,66,73,88,52
